hour,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_icon_01,weather_icon_01d,weather_icon_01n,weather_icon_02,weather_icon_02d,weather_icon_02n,weather_icon_03,weather_icon_03d,weather_icon_03n,weather_icon_04,weather_icon_04d,weather_icon_04n,weather_icon_09d,weather_icon_09n,weather_icon_10,weather_icon_10d,weather_icon_10n,weather_icon_11d,weather_icon_11n,weather_icon_13d,weather_icon_13n,weather_icon_50d,weather_icon_50n,weather_description_broken clouds,weather_description_drizzle,weather_description_few clouds,weather_description_fog,weather_description_haze,weather_description_heavy intensity drizzle,weather_description_heavy intensity rain,weather_description_heavy intensity shower rain,weather_description_heavy snow,weather_description_light intensity drizzle,weather_description_light intensity drizzle rain,weather_description_light intensity shower rain,weather_description_light rain,weather_description_light rain and snow,weather_description_light snow,weather_description_light thunderstorm,weather_description_mist,weather_description_moderate rain,weather_description_overcast clouds,weather_description_proximity shower rain,weather_description_proximity thunderstorm,weather_description_rain and drizzle,weather_description_rain and snow,weather_description_scattered clouds,weather_description_shower rain,weather_description_sky is clear,weather_description_sleet,weather_description_snow,weather_description_thunderstorm,weather_description_thunderstorm with heavy rain,weather_description_thunderstorm with light rain,weather_description_thunderstorm with rain,weather_main_clear,weather_main_clouds,weather_main_drizzle,weather_main_fog,weather_main_haze,weather_main_mist,weather_main_rain,weather_main_snow,weather_main_thunderstorm,Oil Price
12,345.0,325.0,9143.0,6206.0,336.0,0.0,1281.0,6226.0,7105.0,62.0,98.0,1644.0,305.0,6464.0,1907.0,5830.0,37359.0,38642.0,275.99,273.15,278.15,1004,86,1,0,0.3,0.0,0.0,75,500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,67.59
12,309.0,446.0,6077.0,3853.0,343.0,0.0,681.0,1359.0,7049.0,66.0,105.0,2308.0,312.0,7596.0,2114.0,8656.0,30804.0,30860.0,289.78,286.15,292.15,1015,72,4,30,0.3,0.0,0.0,40,500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,80.38
12,512.0,684.0,6969.0,7448.0,415.0,61.0,747.0,3513.0,5047.0,98.0,75.0,3707.0,283.0,1256.0,3884.0,1341.0,31007.0,31386.0,285.65,285.65,285.65,1032,64,1,125,0.0,0.0,0.0,47,802,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,36.99
6,328.0,382.0,4163.0,1824.0,255.0,1832.0,546.0,500.0,6887.0,45.0,93.0,881.0,293.0,7795.0,984.0,7776.0,23268.0,23026.0,290.11,288.15,292.15,1018,63,1,0,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,46.3
18,365.0,974.0,4679.0,5453.0,253.0,0.0,677.0,3881.0,7107.0,58.0,104.0,49.0,337.0,6570.0,87.0,6483.0,33383.0,32659.0,281.14,278.15,282.15,1023,61,2,200,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,54.785
12,398.0,640.0,9878.0,4985.0,343.0,0.0,581.0,1473.0,6822.0,57.0,92.0,2675.0,317.0,2589.0,3024.0,2515.0,34223.0,33972.0,295.71,293.15,297.15,1016,53,1,0,0.0,0.0,0.0,40,802,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,51.64
12,322.0,959.0,9355.0,5298.0,288.0,88.0,396.0,578.0,5658.0,69.0,95.0,4583.0,236.0,2322.0,4775.0,2284.0,31172.0,31008.0,295.33,294.15,297.15,1029,31,0,0,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,58.75
6,539.0,791.0,5513.0,4729.0,304.0,111.0,1562.0,5590.0,7096.0,86.0,65.0,106.0,143.0,1878.0,123.0,1885.0,28856.0,28867.0,272.64,272.15,273.15,1030,71,1,330,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,42.0
6,353.0,914.0,7042.0,5714.0,286.0,0.0,517.0,4524.0,7099.0,58.0,91.0,84.0,322.0,9557.0,50.0,9652.0,35486.0,36325.0,290.39,290.15,291.15,1022,77,2,350,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,56.345
12,377.0,584.0,6683.0,6750.0,297.0,0.0,1017.0,2436.0,5051.0,54.0,105.0,4440.0,292.0,3607.0,4232.0,3644.0,32984.0,32791.0,302.92,300.15,304.15,1014,25,2,230,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,50.84
18,537.0,906.0,5927.0,7599.0,368.0,158.0,603.0,2386.0,6659.0,84.0,73.0,1035.0,266.0,4869.0,993.0,4432.0,30485.0,30953.0,301.22,291.25,305.15,1017,29,4,190,0.0,0.0,0.0,20,801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,43.84
18,357.0,302.0,11777.0,6184.0,319.0,0.0,1341.0,6827.0,7103.0,56.0,104.0,27.0,315.0,5704.0,128.0,5724.0,38201.0,38481.0,277.15,277.15,277.15,1003,93,1,0,0.9,0.0,0.0,75,501,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,67.59
18,343.0,566.0,5751.0,3694.0,362.0,0.0,1624.0,6687.0,6080.0,61.0,109.0,57.0,291.0,8608.0,19.0,9708.0,37673.0,37594.0,295.51,290.15,297.15,1014,43,7,230,0.0,0.0,0.0,20,801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,73.975
18,543.0,759.0,6077.0,4611.0,331.0,2.0,1691.0,5805.0,7085.0,81.0,74.0,791.0,154.0,5342.0,785.0,4919.0,31583.0,32529.0,283.43,282.15,285.15,1031,58,0,220,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,42.0
18,397.0,624.0,12960.0,5880.0,346.0,0.0,658.0,1664.0,5035.0,23.0,100.0,171.0,261.0,8222.0,130.0,8294.0,33834.0,33668.0,298.73,296.15,300.15,1023,19,1,210,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,56.13
12,381.0,0.0,4813.0,1737.0,246.0,110.0,1000.0,1126.0,7108.0,57.0,100.0,3385.0,320.0,8666.0,3506.0,8636.0,32639.0,31978.0,280.64,279.15,281.15,1028,52,7,350,0.0,0.0,0.0,40,802,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,69.245
18,367.0,935.0,6048.0,6180.0,313.0,0.0,579.0,3916.0,6983.0,55.0,92.0,810.0,306.0,2245.0,838.0,2182.0,32098.0,31710.0,297.03,295.35,298.15,1021,29,1,198,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,46.71
18,473.0,0.0,3205.0,1544.0,373.0,38.0,1315.0,6025.0,5075.0,90.0,79.0,16.0,143.0,15802.0,12.0,15754.0,33306.0,34572.0,283.15,282.15,284.15,1017,81,2,200,0.0,0.0,0.0,40,802,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,52.35
12,307.0,482.0,6729.0,4282.0,277.0,6.0,1227.0,3542.0,6099.0,71.0,101.0,1160.0,288.0,11620.0,1575.0,11678.0,35457.0,36167.0,282.15,282.15,282.15,1007,70,8,270,0.0,0.0,0.0,40,802,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,59.03
18,325.0,844.0,6194.0,5102.0,342.0,66.0,959.0,1231.0,5634.0,57.0,108.0,2328.0,319.0,4498.0,2047.0,4571.0,30721.0,30892.0,302.15,302.15,302.15,1015,23,1,180,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,48.11
12,339.0,65.0,10631.0,6943.0,319.0,0.0,871.0,3051.0,5983.0,49.0,96.0,5157.0,308.0,1805.0,4941.0,1663.0,36234.0,37758.0,308.91,307.15,310.15,1018,18,2,160,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,45.61
12,566.0,0.0,4014.0,2561.0,398.0,91.0,855.0,3684.0,5065.0,90.0,80.0,5232.0,194.0,8209.0,5189.0,8187.0,30061.0,30136.0,290.972,290.972,290.972,962,39,5,44,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,64.7
6,336.0,592.0,8884.0,6284.0,269.0,0.0,697.0,4375.0,5063.0,51.0,83.0,89.0,324.0,2303.0,99.0,2231.0,31352.0,31655.0,293.71,290.93,298.85,1015,43,2,90,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,46.72
18,351.0,637.0,8788.0,4410.0,319.0,0.0,496.0,2239.0,5901.0,57.0,106.0,175.0,293.0,6145.0,198.0,6095.0,31679.0,32061.0,292.32,290.15,293.15,1021,64,1,170,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,57.89
6,464.0,0.0,4117.0,2197.0,316.0,2355.0,1124.0,1887.0,7097.0,81.0,65.0,61.0,142.0,12180.0,109.0,12014.0,26975.0,27674.0,280.9845,280.9845,280.9845,1011,72,3,33,0.0,0.0,0.0,24,801,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,53.88
6,389.0,0.0,4191.0,1484.0,248.0,1555.0,649.0,920.0,6469.0,55.0,82.0,794.0,317.0,7376.0,1023.0,7295.0,24895.0,24355.0,289.9,285.93,299.65,1022,72,1,360,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,50.73
12,369.0,0.0,3795.0,1194.0,357.0,1070.0,1115.0,5917.0,4250.0,95.0,67.0,2857.0,145.0,15078.0,3411.0,15239.0,35437.0,35356.0,281.42,280.15,282.15,1013,49,8,10,0.0,0.0,0.0,20,801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,31.445
12,287.0,600.0,6741.0,6664.0,334.0,1.0,1205.0,2442.0,6081.0,59.0,85.0,825.0,308.0,8727.0,930.0,8692.0,37022.0,37405.0,302.53,302.15,303.15,1020,40,1,40,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,77.375
6,323.0,0.0,8922.0,5940.0,291.0,1.0,1237.0,2856.0,5043.0,59.0,95.0,71.0,285.0,6435.0,20.0,6339.0,31667.0,32072.0,274.15,274.15,274.15,1024,100,1,350,0.0,0.0,0.0,0,741,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,57.97
12,296.0,0.0,10202.0,6573.0,344.0,0.0,909.0,3177.0,5997.0,55.0,98.0,5054.0,306.0,3169.0,4960.0,3151.0,37534.0,37950.0,306.33,304.15,307.15,1022,26,2,190,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,45.7
18,403.0,563.0,6144.0,3740.0,333.0,46.0,569.0,1068.0,5912.0,7.0,90.0,2065.0,315.0,7979.0,1824.0,8153.0,32703.0,31770.0,305.34,303.15,307.15,1018,16,1,0,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,47.81
18,289.0,378.0,5238.0,4566.0,320.0,529.0,1631.0,1924.0,4053.0,57.0,111.0,2495.0,252.0,4911.0,2086.0,3107.0,28908.0,28886.0,275.55,274.15,276.15,996,100,1,320,0.9,0.0,0.0,90,501,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,68.245
6,407.0,732.0,10244.0,5597.0,319.0,123.0,648.0,668.0,5902.0,17.0,88.0,430.0,301.0,1506.0,452.0,1559.0,29242.0,29534.0,270.8,270.15,271.15,1031,79,1,76,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,62.37
12,548.0,590.0,4338.0,5434.0,366.0,1684.0,582.0,1230.0,6585.0,86.0,67.0,5221.0,264.0,10387.0,4957.0,10360.0,33496.0,32965.0,297.48,297.04,298.15,1019,29,6,260,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,48.01
18,365.0,328.0,8250.0,6584.0,305.0,0.0,1436.0,5841.0,7107.0,56.0,99.0,48.0,329.0,5132.0,10.0,5102.0,36171.0,35983.0,301.75,301.15,302.15,1023,37,1,0,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,55.67
6,340.0,0.0,3991.0,1060.0,217.0,3579.0,1373.0,901.0,5055.0,50.0,91.0,6.0,317.0,8598.0,16.0,8275.0,21679.0,21474.0,286.15,286.15,286.15,1015,100,3,130,0.0,0.0,0.0,75,301,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,69.41
6,314.0,873.0,5445.0,5211.0,316.0,0.0,909.0,1488.0,6002.0,54.0,104.0,1268.0,303.0,4030.0,1543.0,4192.0,30085.0,30216.0,294.89,294.15,295.15,1016,60,2,30,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,51.95
12,320.0,0.0,5310.0,1918.0,318.0,0.0,1796.0,3381.0,5051.0,63.0,110.0,5304.0,224.0,6587.0,5109.0,6918.0,31929.0,32073.0,295.51,293.15,297.15,1019,38,1,0,0.0,0.0,0.0,20,801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,75.07
18,351.0,0.0,3495.0,1271.0,304.0,0.0,1680.0,3732.0,5058.0,60.0,108.0,1905.0,289.0,12231.0,1868.0,11217.0,29475.0,29399.0,280.72,278.15,282.15,993,76,5,240,0.3,0.0,0.0,75,520,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,65.78
6,497.0,0.0,3669.0,1937.0,285.0,122.0,1522.0,6443.0,7106.0,94.0,69.0,65.0,202.0,7967.0,94.0,8005.0,30903.0,30862.0,276.28,274.15,278.45,1020,86,0,130,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,35.75
12,327.0,629.0,6821.0,5980.0,302.0,0.0,885.0,3247.0,6981.0,55.0,65.0,5299.0,318.0,4457.0,5362.0,4426.0,35939.0,35415.0,308.858,308.858,308.858,958,25,1,110,0.0,0.0,0.0,36,802,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,45.35
